Date,Close
2000-01-18,93.87500000
2000-01-19,96.00000000
2000-01-20,95.06250000
2000-01-21,96.25000000
2000-01-24,91.62500000
2000-01-25,93.00000000
2000-01-26,89.25000000
2000-01-27,90.56250000
2000-01-28,86.00000000
2000-01-31,89.68750000
2000-02-01,92.09375000
2000-02-02,92.87500000
2000-02-03,96.50000000
2000-02-04,97.15625000
2000-02-07,98.50000000
2000-02-08,102.62500000
2000-02-09,99.00000000
2000-02-10,102.25000000
2000-02-11,99.87500000
2000-02-14,99.75000000
2000-02-15,100.46875000
2000-02-16,100.00000000
2000-02-17,102.12500000
2000-02-18,98.43750000
2000-02-22,98.75000000
2000-02-23,104.25000000
2000-02-24,106.50000000
2000-02-25,104.06250000
2000-02-28,104.00000000
2000-02-29,106.75000000
2000-03-01,107.62500000
2000-03-02,105.13281250
2000-03-03,111.06250000
2000-03-06,111.93750000
2000-03-07,110.25000000
2000-03-08,111.25000000
2000-03-09,115.00000000
2000-03-10,114.50000000
2000-03-13,111.50000000
2000-03-14,107.37500000
2000-03-15,102.87500000
2000-03-16,108.75000000
2000-03-17,110.81250000
2000-03-20,107.68750000
2000-03-21,111.75000000
2000-03-22,114.00000000
2000-03-23,116.00000000
2000-03-24,117.56250000
2000-03-27,117.75000000
2000-03-28,114.75000000
2000-03-29,110.00000000
2000-03-30,107.25000000
2000-03-31,109.50000000
2000-04-03,102.93750000
2000-04-04,101.93750000
2000-04-05,100.12500000
2000-04-06,102.50000000
2000-04-07,106.62500000
2000-04-10,100.12500000
2000-04-11,97.75000000
2000-04-12,92.00000000
2000-04-13,88.00000000
2000-04-14,80.37500000
2000-04-17,89.62500000
2000-04-18,92.00000000
2000-04-19,89.18750000
2000-04-20,87.25000000
2000-04-24,84.75000000
2000-04-25,90.46875000
2000-04-26,87.37500000
2000-04-27,91.25000000
2000-04-28,94.75000000
2000-05-01,95.62500000
2000-05-02,90.12500000
2000-05-03,89.12500000
2000-05-04,89.31250000
2000-05-05,91.43750000
2000-05-08,87.87500000
2000-05-09,86.00000000
2000-05-10,79.75000000
2000-05-11,84.62500000
2000-05-12,84.62500000
2000-05-15,88.31250000
2000-05-16,90.81250000
2000-05-17,88.93750000
2000-05-18,85.75000000
2000-05-19,81.68750000
2000-05-22,81.62500000
2000-05-23,74.81250000
2000-05-24,79.50000000
2000-05-25,77.75000000
2000-05-26,77.75000000
2000-05-30,85.56250000
2000-05-31,83.12500000
2000-06-01,87.37500000
2000-06-02,93.62500000
2000-06-05,93.85937500
2000-06-06,91.25000000
2000-06-07,93.68750000
2000-06-08,93.25000000
2000-06-09,93.75000000
2000-06-12,90.75000000
2000-06-13,94.25000000
2000-06-14,92.12500000
2000-06-15,93.75000000
2000-06-16,94.25000000
2000-06-19,98.00000000
2000-06-20,97.62500000
2000-06-21,98.87500000
2000-06-22,95.25000000
2000-06-23,91.50000000
2000-06-26,94.00000000
2000-06-27,92.87500000
2000-06-28,94.00000000
2000-06-29,91.64062500
2000-06-30,93.43750000
2000-07-03,95.25000000
2000-07-05,91.56250000
2000-07-06,94.00000000
2000-07-07,95.93750000
2000-07-10,94.48437500
2000-07-11,95.00000000
2000-07-12,97.25000000
2000-07-13,98.50000000
2000-07-14,100.62500000
2000-07-17,101.75000000
2000-07-18,99.50000000
2000-07-19,97.25000000
2000-07-20,100.37500000
2000-07-21,97.00000000
2000-07-24,95.00000000
2000-07-25,95.75000000
2000-07-26,95.62500000
2000-07-27,91.87500000
2000-07-28,86.87500000
2000-07-31,89.43750000
2000-08-01,88.25000000
2000-08-02,86.68750000
2000-08-03,90.43750000
2000-08-04,90.12500000
2000-08-07,92.25000000
2000-08-08,94.12500000
2000-08-09,91.62500000
2000-08-10,89.81250000
2000-08-11,91.06250000
2000-08-14,93.00000000
2000-08-15,93.00000000
2000-08-16,93.93750000
2000-08-17,95.75000000
2000-08-18,95.25000000
2000-08-21,95.50000000
2000-08-22,95.50000000
2000-08-23,97.06250000
2000-08-24,98.56250000
2000-08-25,98.03125000
2000-08-28,98.50000000
2000-08-29,99.00000000
2000-08-30,98.87500000
2000-08-31,101.62500000
2000-09-01,102.62500000
2000-09-05,99.50000000
2000-09-06,96.00000000
2000-09-07,98.12500000
2000-09-08,95.12500000
2000-09-11,92.81250000
2000-09-12,91.37500000
2000-09-13,93.50000000
2000-09-14,93.00000000
2000-09-15,91.31250000
2000-09-18,89.87500000
2000-09-19,93.18750000
2000-09-20,94.62500000
2000-09-21,87.75000000
2000-09-22,92.93750000
2000-09-25,90.46875000
2000-09-26,89.43750000
2000-09-27,89.56250000
2000-09-28,91.56250000
2000-09-29,88.75000000
2000-10-02,86.75000000
2000-10-03,84.00000000
2000-10-04,85.62500000
2000-10-05,85.87500000
2000-10-06,83.00000000
2000-10-09,82.62500000
2000-10-10,78.31250000
2000-10-11,77.06250000
2000-10-12,75.12500000
2000-10-13,81.25000000
2000-10-16,82.00000000
2000-10-17,78.25000000
2000-10-18,78.00000000
2000-10-19,85.06250000
2000-10-20,86.31250000
2000-10-23,86.18750000
2000-10-24,82.50000000
2000-10-25,77.87500000
2000-10-26,79.87500000
2000-10-27,79.71875000
2000-10-30,76.76562500
2000-10-31,81.70312500
2000-11-01,81.00000000
2000-11-02,82.00000000
2000-11-03,83.06250000
2000-11-06,82.43750000
2000-11-07,82.12500000
2000-11-08,75.70312500
2000-11-09,75.68750000
2000-11-10,71.75000000
2000-11-13,71.85937500
2000-11-14,75.84375000
2000-11-15,77.37500000
2000-11-16,72.87500000
2000-11-17,72.82812500
2000-11-20,69.85937500
2000-11-21,69.75000000
2000-11-22,66.62500000
2000-11-24,70.43750000
2000-11-27,69.56250000
2000-11-28,65.45312500
2000-11-29,62.93750000
2000-11-30,62.98437500
2000-12-01,64.00000000
2000-12-04,65.00000000
2000-12-05,70.68750000
2000-12-06,68.00000000
2000-12-07,66.50000000
2000-12-08,68.00000000
2000-12-11,74.37500000
2000-12-12,71.65625000
2000-12-13,68.73437500
2000-12-14,65.37500000
2000-12-15,63.87500000
2000-12-18,64.00000000
2000-12-19,59.12500000
2000-12-20,55.73437500
2000-12-21,56.06250000
2000-12-22,60.50000000
2000-12-26,60.87500000
2000-12-27,61.56250000
2000-12-28,61.43750000
2000-12-29,58.37500000
2001-01-02,53.43750000
2001-01-03,62.43750000
2001-01-04,61.31250000
2001-01-05,56.62500000
2001-01-08,57.25000000
2001-01-09,57.25000000
2001-01-10,60.18750000
2001-01-11,61.93750000
2001-01-12,62.73437500
2001-01-16,61.98437500
2001-01-17,63.87500000
2001-01-18,66.56250000
2001-01-19,66.31250000
2001-01-22,66.37500000
2001-01-23,67.76562500
2001-01-24,67.12500000
2001-01-25,64.50000000
2001-01-26,65.54687500
2001-01-29,67.00000000
2001-01-30,66.75000000
2001-01-31,64.30000305
2001-02-01,65.15000153
2001-02-02,61.54999924
2001-02-05,61.50000000
2001-02-06,61.59999847
2001-02-07,60.59999847
2001-02-08,58.79000092
2001-02-09,56.40000153
2001-02-12,57.08000183
2001-02-13,55.25000000
2001-02-14,57.45000076
2001-02-15,58.40000153
2001-02-16,55.13000107
2001-02-20,52.99000168
2001-02-21,51.50000000
2001-02-22,51.00000000
2001-02-23,51.18000031
2001-02-26,52.15000153
2001-02-27,49.00000000
2001-02-28,47.45000076
2001-03-01,48.79999924
2001-03-02,46.70000076
2001-03-05,47.54999924
2001-03-06,49.40000153
2001-03-07,49.41999817
2001-03-08,48.50000000
2001-03-09,45.09999847
2001-03-12,42.29999924
2001-03-13,44.45000076
2001-03-14,43.75000000
2001-03-15,42.15000153
2001-03-16,41.20000076
2001-03-19,43.25999832
2001-03-20,40.34999847
2001-03-21,40.34999847
2001-03-22,42.79999924
2001-03-23,42.79999924
2001-03-26,41.81000137
2001-03-27,43.25000000
2001-03-28,39.70000076
2001-03-29,38.95000076
2001-03-30,39.15000153
2001-04-02,37.40000153
2001-04-03,34.65999985
2001-04-04,34.04999924
2001-04-05,37.31000137
2001-04-06,35.95000076
2001-04-09,37.04999924
2001-04-10,39.79999924
2001-04-11,41.00000000
2001-04-12,42.79999924
2001-04-16,40.25000000
2001-04-17,41.25000000
2001-04-18,45.54999924
2001-04-19,48.29999924
2001-04-20,48.40000153
2001-04-23,45.15000153
2001-04-24,44.29999924
2001-04-25,45.09999847
2001-04-26,43.95000076
2001-04-27,45.15000153
2001-04-30,46.15000153
2001-05-01,48.04999924
2001-05-02,48.97999954
2001-05-03,46.79999924
2001-05-04,48.20000076
2001-05-07,47.20000076
2001-05-08,48.20000076
2001-05-09,46.54999924
2001-05-10,45.77000046
2001-05-11,45.54999924
2001-05-14,44.81999969
2001-05-15,45.15000153
2001-05-16,47.15000153
2001-05-17,47.90000153
2001-05-18,48.04000092
2001-05-21,51.04999924
2001-05-22,50.90000153
2001-05-23,48.65000153
2001-05-24,49.90000153
2001-05-25,48.99000168
2001-05-29,46.11999893
2001-05-30,44.43000031
2001-05-31,44.72999954
2001-06-01,46.04999924
2001-06-04,45.83000183
2001-06-05,47.84999847
2001-06-06,47.47999954
2001-06-07,48.70000076
2001-06-08,47.34999847
2001-06-11,46.04999924
2001-06-12,45.79999924
2001-06-13,44.54999924
2001-06-14,42.25000000
2001-06-15,42.59999847
2001-06-18,42.02999878
2001-06-19,41.81999969
2001-06-20,42.77000046
2001-06-21,43.34999847
2001-06-22,43.25000000
2001-06-25,43.36000061
2001-06-26,43.50999832
2001-06-27,43.79000092
2001-06-28,44.34999847
2001-06-29,45.70000076
2001-07-02,45.45000076
2001-07-03,45.63999939
2001-07-05,43.45000076
2001-07-06,41.65000153
2001-07-09,42.00999832
2001-07-10,40.50000000
2001-07-11,41.00000000
2001-07-12,43.59999847
2001-07-13,43.15000153
2001-07-16,42.34999847
2001-07-17,43.29999924
2001-07-18,41.65000153
2001-07-19,42.63999939
2001-07-20,41.65000153
2001-07-23,40.61000061
2001-07-24,40.15000153
2001-07-25,40.50000000
2001-07-26,41.09999847
2001-07-27,41.95000076
2001-07-30,41.70000076
2001-07-31,41.75999832
2001-08-01,43.09999847
2001-08-02,43.90999985
2001-08-03,43.18000031
2001-08-06,42.50000000
2001-08-07,42.27999878
2001-08-08,40.50000000
2001-08-09,40.66999817
2001-08-10,40.27999878
2001-08-13,41.09999847
2001-08-14,40.59999847
2001-08-15,39.09999847
2001-08-16,39.56000137
2001-08-17,37.75999832
2001-08-20,38.27999878
2001-08-21,36.68999863
2001-08-22,37.68999863
2001-08-23,37.31999969
2001-08-24,39.29999924
2001-08-27,39.34999847
2001-08-28,38.11999893
2001-08-29,37.56000137
2001-08-30,36.16999817
2001-08-31,36.63000107
2001-09-04,35.47000122
2001-09-05,35.33000183
2001-09-06,33.90000153
2001-09-07,33.70000076
2001-09-10,34.09999847
2001-09-17,31.20000076
2001-09-18,30.50000000
2001-09-19,29.96999931
2001-09-20,28.96999931
2001-09-21,28.19000053
2001-09-24,29.61000061
2001-09-25,29.70000076
2001-09-26,28.67000008
2001-09-27,28.47999954
2001-09-28,28.97999954
2001-10-01,28.72999954
2001-10-02,28.81999969
2001-10-03,31.00000000
2001-10-04,31.29999924
2001-10-05,31.76000023
2001-10-08,31.86000061
2001-10-09,31.09000015
2001-10-10,32.50000000
2001-10-11,34.70000076
2001-10-12,34.54999924
2001-10-15,34.40000153
2001-10-16,34.95999908
2001-10-17,32.45000076
2001-10-18,33.33000183
2001-10-19,33.54999924
2001-10-22,34.45000076
2001-10-23,34.63000107
2001-10-24,35.38000107
2001-10-25,36.79999924
2001-10-26,36.00999832
2001-10-29,34.04000092
2001-10-30,33.38000107
2001-10-31,33.90000153
2001-11-01,35.34000015
2001-11-02,35.59999847
2001-11-05,36.75999832
2001-11-06,38.18999863
2001-11-07,38.13999939
2001-11-08,37.75000000
2001-11-09,37.72999954
2001-11-12,38.00000000
2001-11-13,39.36000061
2001-11-14,39.63999939
2001-11-15,39.47999954
2001-11-16,39.36999893
2001-11-19,40.49000168
2001-11-20,38.61999893
2001-11-21,38.41999817
2001-11-23,39.27999878
2001-11-26,40.25000000
2001-11-27,40.20000076
2001-11-28,38.75000000
2001-11-29,39.95000076
2001-11-30,39.65000153
2001-12-03,38.97000122
2001-12-04,40.83000183
2001-12-05,42.84999847
2001-12-06,42.90999985
2001-12-07,41.72999954
2001-12-10,41.00000000
2001-12-11,41.22999954
2001-12-12,41.56000137
2001-12-13,39.75999832
2001-12-14,40.11000061
2001-12-17,40.79999924
2001-12-18,41.25999832
2001-12-19,40.50999832
2001-12-20,38.79000092
2001-12-21,39.47999954
2001-12-24,39.31999969
2001-12-26,39.68999863
2001-12-27,40.00999832
2001-12-28,40.33000183
2001-12-31,38.90999985
2002-01-02,40.11000061
2002-01-03,41.50000000
2002-01-04,41.66999817
2002-01-07,41.20999908
2002-01-08,41.49000168
2002-01-09,41.11000061
2002-01-10,41.38000107
2002-01-11,40.84999847
2002-01-14,39.95999908
2002-01-15,40.34000015
2002-01-16,38.77999878
2002-01-17,39.65000153
2002-01-18,38.59000015
2002-01-22,37.40000153
2002-01-23,38.43000031
2002-01-24,38.93999863
2002-01-25,38.83000183
2002-01-28,39.04999924
2002-01-29,37.97999954
2002-01-30,38.27000046
2002-01-31,38.50999832
2002-02-01,38.13999939
2002-02-04,36.91999817
2002-02-05,36.31000137
2002-02-06,36.06000137
2002-02-07,35.18999863
2002-02-08,36.16999817
2002-02-11,36.63000107
2002-02-12,36.33000183
2002-02-13,36.95000076
2002-02-14,36.88000107
2002-02-15,35.77999878
2002-02-19,34.68000031
2002-02-20,35.15000153
2002-02-21,33.47999954
2002-02-22,33.65000153
2002-02-25,35.00999832
2002-02-26,34.88000107
2002-02-27,34.40000153
2002-02-28,33.77999878
2002-03-01,35.74000168
2002-03-04,37.15000153
2002-03-05,37.41999817
2002-03-06,37.59999847
2002-03-07,37.68000031
2002-03-08,38.66999817
2002-03-11,38.52999878
2002-03-12,38.00000000
2002-03-13,37.08000183
2002-03-14,36.86000061
2002-03-15,37.22999954
2002-03-18,37.43999863
2002-03-19,37.38000107
2002-03-20,36.06000137
2002-03-21,37.02000046
2002-03-22,36.68000031
2002-03-25,35.56000137
2002-03-26,35.88999939
2002-03-27,35.61000061
2002-03-28,36.06000137
2002-04-01,36.75000000
2002-04-02,35.09000015
2002-04-03,35.02999878
2002-04-04,34.75999832
2002-04-05,34.36999893
2002-04-08,34.79999924
2002-04-09,33.59000015
2002-04-10,33.84000015
2002-04-11,33.00000000
2002-04-12,33.52000046
2002-04-15,33.79000092
2002-04-16,35.20000076
2002-04-17,35.02000046
2002-04-18,34.34999847
2002-04-19,34.45999908
2002-04-22,33.59000015
2002-04-23,33.00999832
2002-04-24,32.50000000
2002-04-25,32.41999817
2002-04-26,31.04000092
2002-04-29,31.12000084
2002-04-30,31.72999954
2002-05-01,31.55999947
2002-05-02,30.51000023
2002-05-03,29.73999977
2002-05-06,28.96999931
2002-05-07,28.70000076
2002-05-08,31.77000046
2002-05-09,30.95000076
2002-05-10,29.55999947
2002-05-13,30.76000023
2002-05-14,32.56999969
2002-05-15,32.81000137
2002-05-16,32.86000061
2002-05-17,32.93000031
2002-05-20,32.20999908
2002-05-21,31.32999992
2002-05-22,31.39999962
2002-05-23,32.02999878
2002-05-24,31.23999977
2002-05-28,31.10000038
2002-05-29,30.28000069
2002-05-30,30.54000092
2002-05-31,30.04000092
2002-06-03,28.97999954
2002-06-04,29.36000061
2002-06-05,29.65999985
2002-06-06,28.87999916
2002-06-07,28.29999924
2002-06-10,28.25000000
2002-06-11,27.45999908
2002-06-12,27.86000061
2002-06-13,27.68000031
2002-06-14,27.62000084
2002-06-17,28.55999947
2002-06-18,29.02000046
2002-06-19,27.34000015
2002-06-20,26.45999908
2002-06-21,25.81999969
2002-06-24,26.32999992
2002-06-25,25.45999908
2002-06-26,25.64999962
2002-06-27,26.20999908
2002-06-28,26.10000038
2002-07-01,24.85000038
2002-07-02,23.95000076
2002-07-03,24.75000000
2002-07-05,26.34000015
2002-07-08,25.37999916
2002-07-09,24.65999985
2002-07-10,23.89999962
2002-07-11,24.79999924
2002-07-12,24.79999924
2002-07-15,25.56999969
2002-07-16,25.19000053
2002-07-17,25.64999962
2002-07-18,24.72999954
2002-07-19,23.98999977
2002-07-22,23.39999962
2002-07-23,22.39999962
2002-07-24,23.62000084
2002-07-25,22.25000000
2002-07-26,22.67000008
2002-07-29,23.82999992
2002-07-30,24.30999947
2002-07-31,23.85000038
2002-08-01,22.72999954
2002-08-02,22.25000000
2002-08-05,21.44000053
2002-08-06,22.50000000
2002-08-07,22.79999924
2002-08-08,23.56999969
2002-08-09,23.32999992
2002-08-12,23.39999962
2002-08-13,22.60000038
2002-08-14,24.04000092
2002-08-15,24.53000069
2002-08-16,24.70000076
2002-08-19,25.29999924
2002-08-20,25.19000053
2002-08-21,25.75000000
2002-08-22,26.15999985
2002-08-23,25.14999962
2002-08-26,25.25000000
2002-08-27,24.37000084
2002-08-28,23.47999954
2002-08-29,23.79000092
2002-08-30,23.48999977
2002-09-03,22.63999939
2002-09-04,22.72999954
2002-09-05,22.17000008
2002-09-06,22.85000038
2002-09-09,23.07999992
2002-09-10,23.64999962
2002-09-11,23.45000076
2002-09-12,22.80999947
2002-09-13,22.98999977
2002-09-16,22.65999985
2002-09-17,22.18000031
2002-09-18,21.93000031
2002-09-19,21.57999992
2002-09-20,21.67000008
2002-09-23,21.02000046
2002-09-24,21.03000069
2002-09-25,21.87000084
2002-09-26,21.60000038
2002-09-27,21.30999947
2002-09-30,20.71999931
2002-10-01,21.97999954
2002-10-02,21.25000000
2002-10-03,20.73999977
2002-10-04,20.35000038
2002-10-07,20.15999985
2002-10-08,20.20000076
2002-10-09,20.05999947
2002-10-10,21.07999992
2002-10-11,22.21999931
2002-10-14,22.47999954
2002-10-15,23.55999947
2002-10-16,22.78000069
2002-10-17,23.54999924
2002-10-18,23.80999947
2002-10-21,24.29000092
2002-10-22,24.13999939
2002-10-23,24.60000038
2002-10-24,23.97999954
2002-10-25,24.70000076
2002-10-28,24.48999977
2002-10-29,23.92000008
2002-10-30,24.55999947
2002-10-31,24.54999924
2002-11-01,25.25000000
2002-11-04,25.89999962
2002-11-05,26.10000038
2002-11-06,26.46999931
2002-11-07,25.54000092
2002-11-08,25.06999969
2002-11-11,24.30999947
2002-11-12,24.93000031
2002-11-13,25.22999954
2002-11-14,26.10000038
2002-11-15,26.44000053
2002-11-18,26.04999924
2002-11-19,25.64999962
2002-11-20,26.73999977
2002-11-21,27.72999954
2002-11-22,27.71999931
2002-11-25,27.98999977
2002-11-26,27.04999924
2002-11-27,27.90999985
2002-11-29,27.71999931
2002-12-02,28.00000000
2002-12-03,27.17000008
2002-12-04,26.56999969
2002-12-05,26.20000076
2002-12-06,26.46999931
2002-12-09,25.21999931
2002-12-10,25.60000038
2002-12-11,25.71999931
2002-12-12,25.86000061
2002-12-13,25.04000092
2002-12-16,25.85000038
2002-12-17,25.93000031
2002-12-18,25.37999916
2002-12-19,25.05999947
2002-12-20,25.31999969
2002-12-23,25.67000008
2002-12-24,25.35000038
2002-12-26,25.28000069
2002-12-27,24.81999969
2002-12-30,24.62999916
2002-12-31,24.37000084
2003-01-02,25.39999962
2003-01-03,25.68000031
2003-01-06,26.31999969
2003-01-07,26.64999962
2003-01-08,25.89999962
2003-01-09,26.70000076
2003-01-10,27.10000038
2003-01-13,26.94000053
2003-01-14,27.07999992
2003-01-15,26.73999977
2003-01-16,26.44000053
2003-01-17,25.30999947
2003-01-21,25.03000069
2003-01-22,24.93000031
2003-01-23,25.51000023
2003-01-24,24.81999969
2003-01-27,24.53000069
2003-01-28,24.78000069
2003-01-29,25.14999962
2003-01-30,24.50000000
2003-01-31,24.44000053
2003-02-03,24.48999977
2003-02-04,24.19000053
2003-02-05,24.07999992
2003-02-06,24.20999908
2003-02-07,23.80999947
2003-02-10,24.02000046
2003-02-11,24.14999962
2003-02-12,23.81999969
2003-02-13,23.94000053
2003-02-14,24.48999977
2003-02-18,25.25000000
2003-02-19,25.07999992
2003-02-20,24.97999954
2003-02-21,25.17000008
2003-02-24,24.73999977
2003-02-25,24.77000046
2003-02-26,24.21999931
2003-02-27,24.77000046
2003-02-28,25.15999985
2003-03-03,24.64999962
2003-03-04,24.50000000
2003-03-05,24.54999924
2003-03-06,24.48999977
2003-03-07,24.54000092
2003-03-10,24.01000023
2003-03-11,23.79999924
2003-03-12,24.22999954
2003-03-13,25.62000084
2003-03-14,25.71999931
2003-03-17,26.60000038
2003-03-18,26.93000031
2003-03-19,26.70000076
2003-03-20,26.79999924
2003-03-21,27.17000008
2003-03-24,26.04000092
2003-03-25,26.40999985
2003-03-26,26.55999947
2003-03-27,26.37000084
2003-03-28,26.07999992
2003-03-31,25.25000000
2003-04-01,25.45000076
2003-04-02,26.14999962
2003-04-03,26.47999954
2003-04-04,26.04999924
2003-04-07,26.09000015
2003-04-08,26.05999947
2003-04-09,25.45999908
2003-04-10,25.77000046
2003-04-11,25.51000023
2003-04-14,26.03000069
2003-04-15,26.28000069
2003-04-16,26.21999931
2003-04-17,26.81999969
2003-04-21,26.92000008
2003-04-22,27.43000031
2003-04-23,27.62999916
2003-04-24,27.47999954
2003-04-25,26.95000076
2003-04-28,27.47999954
2003-04-29,27.72999954
2003-04-30,27.45000076
2003-05-01,27.69000053
2003-05-02,28.28000069
2003-05-05,28.25000000
2003-05-06,28.61000061
2003-05-07,28.29000092
2003-05-08,27.77000046
2003-05-09,28.40999985
2003-05-12,28.84000015
2003-05-13,28.65999985
2003-05-14,28.60000038
2003-05-15,28.92000008
2003-05-16,28.70000076
2003-05-19,27.69000053
2003-05-20,27.77000046
2003-05-21,27.69000053
2003-05-22,28.09000015
2003-05-23,28.10000038
2003-05-27,29.10000038
2003-05-28,29.19000053
2003-05-29,29.30999947
2003-05-30,29.79000092
2003-06-02,29.57999992
2003-06-03,29.86000061
2003-06-04,30.42000008
2003-06-05,30.63999939
2003-06-06,30.12999916
2003-06-09,29.72999954
2003-06-10,30.18000031
2003-06-11,30.52000046
2003-06-12,30.64999962
2003-06-13,29.95999908
2003-06-16,30.87999916
2003-06-17,30.76000023
2003-06-18,30.92000008
